2017/02/06 17:06:56
Time (sec),PTAT,P000,P001,P002,P003,P004,P005,P006,P007,P008,P009,P010,P011,P012,P013,P014,P015,P016,P017,P018,P019,P020,P021,P022,P023,P024,P025,P026,P027,P028,P029,P030,P031,P032,P033,P034,P035,P036,P037,P038,P039,P040,P041,P042,P043,P044,P045,P046,P047,P048,P049,P050,P051,P052,P053,P054,P055,P056,P057,P058,P059,P060,P061,P062,P063,P064,P065,P066,P067,P068,P069,P070,P071,P072,P073,P074,P075,P076,P077,P078,P079,P080,P081,P082,P083,P084,P085,P086,P087,P088,P089,P090,P091,P092,P093,P094,P095,P096,P097,P098,P099,P100,P101,P102,P103,P104,P105,P106,P107,P108,P109,P110,P111,P112,P113,P114,P115,P116,P117,P118,P119,P120,P121,P122,P123,P124,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P143,P144,P145,P146,P147,P148,P149,P150,P151,P152,P153,P154,P155,P156,P157,P158,P159,P160,P161,P162,P163,P164,P165,P166,P167,P168,P169,P170,P171,P172,P173,P174,P175,P176,P177,P178,P179,P180,P181,P182,P183,P184,P185,P186,P187,P188,P189,P190,P191,P192,P193,P194,P195,P196,P197,P198,P199,P200,P201,P202,P203,P204,P205,P206,P207,P208,P209,P210,P211,P212,P213,P214,P215,P216,P217,P218,P219,P220,P221,P222,P223,P224,P225,P226,P227,P228,P229,P230,P231,P232,P233,P234,P235,P236,P237,P238,P239,P240,P241,P242,P243,P244,P245,P246,P247,P248,P249,P250,P251,P252,P253,P254,P255
50.482,24.25,23,22.90625,23.0421875,22.90625,22.9,22.6875,23.0125,22.75,22.75,22.88125,22.6875,22.59375,23.0703125,22.59375,23.09375,23,22.90625,23.0953125,23.184375,23.0125,23.25,23.146875,22.90625,22.9375,22.9546875,22.7859375,23.009375,22.84375,22.61875,22.846875,22.6875,22.6984375,23.0953125,22.9,23.1875,23.8484375,23.625,23.240625,23.34375,23.1203125,22.6875,23,22.7765625,22.7140625,22.90625,22.8125,22.878125,22.8953125,22.715625,23.05625,23.625,23.7453125,24.1515625,24,23.796875,23.375,23.09375,22.8484375,22.9109375,22.90625,22.9375,22.7640625,22.8125,23,22.971875,23.25,23.28125,24,24.25,23.796875,23.71875,23.71875,23.09375,22.9953125,22.9734375,22.75,22.78125,22.9375,22.7234375,22.809375,22.94375,23.1609375,23.2234375,23.796875,23.8171875,23.71875,23.71875,23.5359375,23.125,22.921875,22.8125,22.7765625,22.946875,22.7765625,22.7859375,22.8125,22.84375,22.9375,23.140625,23.2765625,23.6203125,23.34375,23.234375,23.521875,23.040625,22.84375,22.9421875,22.8125,22.75,22.790625,22.7140625,22.84375,22.84375,23.196875,23.03125,23.09375,23.234375,23.125,22.928125,22.9421875,22.84375,22.928125,22.9421875,22.84375,22.896875,22.6875,22.8171875,22.84375,22.9859375,23,23.134375,23.09375,23.125,23.0265625,23.040625,22.9421875,22.84375,22.84375,22.7453125,22.921875,22.8125,22.8078125,22.8390625,22.740625,22.84375,22.9375,23.03125,22.9953125,23.015625,22.9421875,23.0265625,22.928125,22.84375,22.84375,22.7453125,22.9109375,22.9734375,22.9109375,22.7140625,22.7125,23.1875,22.9375,23.03125,23.09375,23.009375,23.125,22.928125,22.84375,22.9421875,22.84375,22.84375,22.8125,22.9328125,22.796875,22.9375,22.8125,22.88125,23.0265625,23.2234375,23.03125,23.09375,22.9953125,22.8125,23.0265625,22.9421875,22.8125,22.9953125,22.9953125,22.6875,22.896875,22.803125,22.50625,23.09375,22.9640625,22.9375,23,22.8078125,22.8703125,23.09375,22.9109375,23.09375,22.9953125,22.8703125,22.8078125,23,22.7140625,22.84375,22.940625,22.746875,22.99375,23.1078125,22.9375,23,23.1203125,22.6875,22.9109375,22.9109375,22.8078125,23,23,22.834375,22.84375,22.840625,22.75625,23.1875,22.9375,22.6875,22.9640625,22.90625,22.9375,22.9375,22.8796875,23,22.9375,22.696875,22.90625,22.84375,22.6875,22.6328125,22.8015625,22.6046875,22.75,23.2109375,22.746875,22.971875,22.925,22.84375,22.84375,22.9640625,22.9640625,22.94375,23.0125,22.59375,22.58125,22.9796875,22.571875
50.56,24.25,23,22.96875,22.9828125,22.90625,22.9,22.6875,23.05,22.7875,22.75,22.88125,22.728125,22.59375,23.0703125,22.59375,23.025,23,22.90625,22.9890625,23.184375,23.05,23.209375,23.146875,22.90625,22.9375,22.9890625,22.7859375,22.934375,22.84375,22.61875,22.803125,22.6875,22.7640625,23.0421875,22.94375,23.1875,23.8140625,23.625,23.275,23.34375,23.1546875,22.71875,22.965625,22.8109375,22.7484375,22.90625,22.8125,22.878125,22.8953125,22.759375,23.05625,23.5875,23.7796875,24.1234375,24,23.828125,23.375,23.059375,22.8765625,22.8765625,22.90625,22.971875,22.7640625,22.8125,23,22.928125,23.215625,23.315625,24,24.25,23.828125,23.71875,23.71875,23.09375,22.9671875,22.9390625,22.778125,22.75,22.903125,22.7234375,22.76875,22.94375,23.1609375,23.1890625,23.796875,23.8453125,23.690625,23.71875,23.5640625,23.125,22.921875,22.8125,22.7484375,22.946875,22.8109375,22.7859375,22.8125,22.884375,22.9375,23.171875,23.2765625,23.6203125,23.375,23.265625,23.4625,23.06875,22.84375,22.9421875,22.8125,22.784375,22.75625,22.7484375,22.84375,22.84375,23.196875,23.03125,23.09375,23.234375,23.096875,22.9,22.9421875,22.84375,22.9,22.9421875,22.84375,22.86875,22.721875,22.8171875,22.84375,22.9859375,23,23.071875,23.09375,23.096875,22.9984375,23.06875,22.9421875,22.84375,22.84375,22.7453125,22.921875,22.840625,22.8078125,22.8390625,22.775,22.84375,22.9375,23.03125,22.9953125,23.015625,22.9703125,22.9984375,22.9,22.84375,22.84375,22.7453125,22.9390625,22.9390625,22.8765625,22.7484375,22.675,23.153125,22.971875,22.996875,23.09375,23.0375,23.096875,22.928125,22.84375,22.9421875,22.84375,22.84375,22.8125,22.9046875,22.796875,22.9375,22.8125,22.88125,23.0265625,23.1890625,23.03125,23.09375,22.9953125,22.8125,22.9984375,22.9703125,22.8125,22.9671875,22.9671875,22.6875,22.896875,22.8375,22.54375,23.09375,22.9984375,22.9375,23,22.8421875,22.9046875,23.059375,22.9109375,23.065625,22.9671875,22.9046875,22.8078125,23,22.7484375,22.84375,22.896875,22.8,22.99375,23.0671875,22.971875,23,23.1203125,22.721875,22.8765625,22.9109375,22.8421875,22.96875,23,22.86875,22.809375,22.884375,22.80625,23.128125,22.9875,22.73125,22.9640625,22.90625,22.9375,22.903125,22.8796875,23,22.9375,22.73125,22.90625,22.84375,22.73125,22.6328125,22.8015625,22.6703125,22.75,23.1640625,22.790625,22.928125,22.8875,22.878125,22.84375,22.9640625,22.9984375,22.94375,23.0125,22.6375,22.58125,22.9796875,22.571875
50.685,24.25,23,23.09375,22.8640625,22.90625,22.9,22.6875,23.125,22.8625,22.75,22.88125,22.809375,22.59375,23.0703125,22.59375,22.8875,23,22.90625,22.7765625,23.184375,23.125,23.128125,23.146875,22.90625,22.9375,23.0578125,22.7859375,22.784375,22.84375,22.61875,22.715625,22.6875,22.8953125,22.9359375,23.03125,23.1875,23.7453125,23.625,23.34375,23.34375,23.2234375,22.78125,22.896875,22.8796875,22.8171875,22.90625,22.8125,22.878125,22.8953125,22.846875,23.05625,23.5125,23.8484375,24.0671875,24,23.890625,23.375,22.990625,22.9328125,22.8078125,22.90625,23.040625,22.7640625,22.8125,23,22.840625,23.146875,23.384375,24,24.25,23.890625,23.71875,23.71875,23.09375,22.9109375,22.8703125,22.834375,22.6875,22.834375,22.7234375,22.6875,22.94375,23.1609375,23.1203125,23.796875,23.9015625,23.634375,23.71875,23.6203125,23.125,22.921875,22.8125,22.6921875,22.946875,22.8796875,22.7859375,22.8125,22.965625,22.9375,23.234375,23.2765625,23.6203125,23.4375,23.328125,23.34375,23.125,22.84375,22.9421875,22.8125,22.853125,22.6875,22.8171875,22.84375,22.84375,23.196875,23.03125,23.09375,23.234375,23.040625,22.84375,22.9421875,22.84375,22.84375,22.9421875,22.84375,22.8125,22.790625,22.8171875,22.84375,22.9859375,23,22.946875,23.09375,23.040625,22.9421875,23.125,22.9421875,22.84375,22.84375,22.7453125,22.921875,22.896875,22.8078125,22.8390625,22.84375,22.84375,22.9375,23.03125,22.9953125,23.015625,23.0265625,22.9421875,22.84375,22.84375,22.84375,22.7453125,22.9953125,22.8703125,22.8078125,22.8171875,22.6,23.084375,23.040625,22.928125,23.09375,23.09375,23.040625,22.928125,22.84375,22.9421875,22.84375,22.84375,22.8125,22.8484375,22.796875,22.9375,22.8125,22.88125,23.0265625,23.1203125,23.03125,23.09375,22.9953125,22.8125,22.9421875,23.0265625,22.8125,22.9109375,22.9109375,22.6875,22.896875,22.90625,22.61875,23.09375,23.0671875,22.9375,23,22.9109375,22.9734375,22.990625,22.9109375,23.009375,22.9109375,22.9734375,22.8078125,23,22.8171875,22.84375,22.809375,22.90625,22.99375,22.9859375,23.040625,23,23.1203125,22.790625,22.8078125,22.9109375,22.9109375,22.90625,23,22.9375,22.740625,22.971875,22.90625,23.009375,23.0875,22.81875,22.9640625,22.90625,22.9375,22.834375,22.8796875,23,22.9375,22.8,22.90625,22.84375,22.81875,22.6328125,22.8015625,22.8015625,22.75,23.0703125,22.878125,22.840625,22.8125,22.946875,22.84375,22.9640625,23.0671875,22.94375,23.0125,22.725,22.58125,22.9796875,22.571875
50.778,24.25,23,23.0625,22.8046875,22.90625,22.834375,22.7078125,23.10625,22.9,22.75,22.825,22.8296875,22.59375,23.0703125,22.59375,22.81875,23,22.875,22.75,23.11875,23.125,23.0875,23.0953125,22.90625,22.9375,23.040625,22.76875,22.74375,22.84375,22.675,22.7375,22.6875,22.99375,22.9359375,23.03125,23.1875,23.7625,23.6078125,23.34375,23.34375,23.2234375,22.8125,22.8453125,22.8625,22.8171875,22.90625,22.8125,22.94375,22.80625,22.846875,23.1125,23.475,23.83125,24.0390625,24,23.875,23.390625,22.95625,22.91875,22.825,22.875,23.0609375,22.7640625,22.83125,23,22.8625,23.1125,23.4359375,24,24.25,23.875,23.71875,23.71875,23.09375,22.925,22.8703125,22.8625,22.6875,22.8,22.7234375,22.7078125,22.94375,23.14375,23.1375,23.75,23.8875,23.60625,23.71875,23.6203125,23.140625,22.875,22.8125,22.74375,22.9046875,22.8625,22.85625,22.7921875,23.00625,22.9546875,23.265625,23.2625,23.6625,23.4375,23.3125,23.3125,23.125,22.84375,22.9421875,22.8125,22.8875,22.6875,22.86875,22.84375,22.84375,23.1546875,23.03125,23.09375,23.234375,22.9984375,22.8578125,22.9421875,22.84375,22.84375,22.9421875,22.84375,22.8125,22.825,22.8,22.84375,22.9859375,23,22.91875,23.09375,22.9984375,22.95625,23.125,22.9,22.84375,22.84375,22.7453125,22.9375,22.925,22.75625,22.88125,22.84375,22.84375,22.9546875,23.03125,22.9953125,23.0625,23.0546875,22.9,22.8578125,22.84375,22.84375,22.7875,22.965625,22.81875,22.825,22.8,22.5625,23.0328125,23.075,22.909375,23.09375,23.09375,23.0125,22.9703125,22.84375,22.9140625,22.84375,22.84375,22.8125,22.8484375,22.796875,22.9375,22.8125,22.825,22.975,23.1203125,23.03125,23.09375,23.0234375,22.8125,22.9140625,23.0546875,22.8125,22.8828125,22.9109375,22.6875,22.8625,22.90625,22.61875,23.09375,23.1015625,22.9375,23,22.9625,22.9734375,22.95625,22.925,22.98125,22.925,23.0078125,22.8078125,23,22.8,22.84375,22.83125,22.90625,22.95,23.00625,23.075,23,23.1203125,22.825,22.7734375,22.9625,22.89375,22.859375,23,22.9375,22.70625,23.015625,22.88125,22.95,23.1375,22.884375,22.9125,22.9234375,22.9375,22.8,22.93125,22.9828125,22.9375,22.8859375,22.90625,22.84375,22.8625,22.5625,22.8015625,22.9,22.8125,23,22.94375,22.775,22.8125,22.98125,22.84375,22.98125,23.1015625,22.94375,22.95625,22.76875,22.50625,23.0390625,22.6703125
50.903,24.25,23,22.9375,22.8046875,22.90625,22.746875,22.7890625,23.03125,22.9,22.75,22.75,22.7484375,22.59375,23.0703125,22.59375,22.81875,23,22.75,22.85625,23.03125,23.125,23.0875,23.0265625,22.90625,22.9375,22.971875,22.7,22.74375,22.84375,22.75,22.825,22.6875,23.125,22.9359375,23.03125,23.1875,23.83125,23.5390625,23.34375,23.34375,23.2234375,22.8125,22.7765625,22.79375,22.8171875,22.90625,22.8125,23.03125,22.6875,22.846875,23.1875,23.475,23.7625,24.0390625,24,23.8125,23.453125,22.95625,22.8625,22.89375,22.875,23.0046875,22.7640625,22.90625,23,22.95,23.1125,23.5046875,24,24.25,23.8125,23.71875,23.71875,23.09375,22.98125,22.8703125,22.8625,22.6875,22.8,22.7234375,22.7890625,22.94375,23.075,23.20625,23.6875,23.83125,23.60625,23.71875,23.6203125,23.203125,22.8125,22.8125,22.8125,22.8484375,22.79375,23,22.7109375,23.00625,23.0234375,23.265625,23.20625,23.71875,23.4375,23.25,23.3125,23.125,22.84375,22.9421875,22.8125,22.8875,22.6875,22.9375,22.84375,22.84375,23.0984375,23.03125,23.09375,23.234375,22.9421875,22.9140625,22.9421875,22.84375,22.84375,22.9421875,22.84375,22.8125,22.825,22.73125,22.84375,22.9859375,23,22.91875,23.09375,22.9421875,23.0125,23.125,22.84375,22.84375,22.84375,22.7453125,23,22.925,22.6875,22.9375,22.84375,22.84375,23.0234375,23.03125,22.9953125,23.125,23.0546875,22.84375,22.9140625,22.84375,22.84375,22.84375,22.846875,22.75,22.89375,22.73125,22.5625,22.9640625,23.075,22.971875,23.09375,23.09375,23.0125,23.0265625,22.84375,22.9140625,22.84375,22.84375,22.8125,22.8484375,22.796875,22.9375,22.8125,22.75,22.90625,23.1203125,23.03125,23.09375,23.0234375,22.8125,22.9140625,23.0546875,22.8125,22.8828125,22.9109375,22.6875,22.8625,22.90625,22.61875,23.09375,23.1015625,22.9375,23,23.03125,22.9734375,22.95625,22.98125,22.98125,22.98125,23.0078125,22.8078125,23,22.73125,22.84375,22.91875,22.90625,22.95,23.0875,23.075,23,23.1203125,22.825,22.7734375,23.03125,22.825,22.796875,23,22.9375,22.70625,23.015625,22.78125,22.95,23.1375,22.971875,22.84375,22.9921875,22.9375,22.8,23,22.9140625,22.9375,22.9546875,22.90625,22.84375,22.8625,22.46875,22.8015625,23.03125,22.8125,22.90625,23.03125,22.6875,22.8125,22.98125,22.84375,23.05,23.1015625,22.94375,22.88125,22.76875,22.40625,23.0390625,22.8015625
50.997,24.25,23,22.84375,22.89375,22.90625,22.68125,22.85,22.975,22.9,22.75,22.75,22.6875,22.59375,23,22.59375,22.81875,23,22.75,22.85625,23.03125,23.125,23.0875,22.975,22.90625,22.9375,22.86875,22.7,22.74375,22.84375,22.75,22.825,22.6875,23.125,22.85625,23.03125,23.1875,23.83125,23.4875,23.34375,23.34375,23.275,22.8125,22.725,22.79375,22.86875,22.90625,22.8125,23.03125,22.6875,22.9125,23.1875,23.475,23.7625,24.08125,24,23.8125,23.5,22.95625,22.8625,22.89375,22.875,22.9625,22.825,22.9625,23,22.95,23.1125,23.55625,24,24.25,23.8125,23.71875,23.71875,23.09375,22.98125,22.81875,22.8625,22.6875,22.8,22.775,22.85,22.8875,23.075,23.20625,23.6875,23.83125,23.60625,23.71875,23.6625,23.25,22.8125,22.8125,22.8125,22.80625,22.79375,23.05625,22.65,23.00625,23.075,23.21875,23.20625,23.71875,23.4375,23.25,23.3125,23.125,22.84375,22.9,22.8125,22.8875,22.6875,22.9375,22.84375,22.84375,23.05625,23.03125,23.09375,23.1875,22.9,22.95625,22.9,22.84375,22.84375,22.9,22.84375,22.8125,22.825,22.73125,22.84375,22.925,23,22.91875,23.09375,22.9,23.0125,23.125,22.84375,22.84375,22.84375,22.7875,23,22.925,22.6875,22.9375,22.84375,22.84375,23.075,23.03125,23.0375,23.125,23.0125,22.84375,22.95625,22.84375,22.84375,22.84375,22.8,22.75,22.89375,22.73125,22.61875,22.9125,23.075,23.01875,23.09375,23.09375,23.0125,23.06875,22.84375,22.95625,22.84375,22.84375,22.8125,22.80625,22.75,22.9375,22.8125,22.75,22.90625,23.06875,23.03125,23.09375,22.98125,22.8125,22.95625,23.0125,22.8125,22.925,22.86875,22.6875,22.8625,22.90625,22.675,23.09375,23.05,22.9375,23,23.03125,23.025,22.95625,22.98125,22.98125,22.98125,22.95625,22.75625,23,22.73125,22.84375,22.91875,22.90625,22.95,23.0875,23.075,23,23.06875,22.825,22.825,23.03125,22.825,22.75,23,22.9375,22.70625,22.95,22.70625,22.95,23.1375,23.0375,22.84375,23.04375,22.9375,22.8,23,22.8625,22.9375,23.00625,22.90625,22.84375,22.8625,22.46875,22.7125,23.03125,22.8125,22.90625,23.03125,22.6875,22.8125,22.98125,22.84375,23.05,23.05,22.8875,22.825,22.76875,22.40625,22.95,22.9
51.106,24.25,23,22.84375,22.89375,22.90625,22.68125,22.85,22.975,22.975,22.75,22.75,22.76875,22.59375,22.90625,22.7125,22.68125,23,22.875,22.75,23.03125,23.125,23.00625,22.975,22.90625,22.9375,22.8,22.7,22.6625,22.84375,22.75,22.7375,22.6875,23.125,22.75,23.03125,23.1875,23.7625,23.4875,23.34375,23.34375,23.34375,22.875,22.725,22.79375,22.9375,22.90625,22.8875,23.03125,22.6875,23.0875,23.1125,23.4,23.83125,24.08125,24,23.875,23.5,22.95625,22.91875,22.89375,22.875,22.9625,22.90625,22.9625,23,22.8625,23.1125,23.55625,24,24.31875,23.8125,23.71875,23.71875,23.09375,22.925,22.75,22.8625,22.6875,22.73125,22.84375,22.85,22.8875,23.075,23.1375,23.6875,23.7625,23.60625,23.71875,23.6625,23.19375,22.875,22.8125,22.8125,22.80625,22.79375,22.9875,22.65,23.00625,23.075,23.15625,23.20625,23.71875,23.49375,23.25,23.3125,23.06875,22.7875,22.84375,22.86875,22.8875,22.75625,22.9375,22.84375,22.84375,23,23.03125,23.0375,23.125,22.84375,23.0125,22.9,22.84375,22.7875,22.84375,22.84375,22.8125,22.825,22.73125,22.84375,22.925,23,22.91875,23.09375,22.9,23.0125,23.125,22.84375,22.84375,22.9,22.84375,22.9375,22.925,22.6875,22.9375,22.84375,22.84375,23.075,23.09375,23.09375,23.125,23.0125,22.84375,23.0125,22.84375,22.84375,22.84375,22.8,22.75,22.89375,22.8,22.69375,22.9125,23.075,23.01875,23.09375,23.09375,22.95625,23.125,22.84375,22.95625,22.84375,22.84375,22.8125,22.80625,22.6875,22.86875,22.8125,22.825,22.90625,23,23.03125,23.09375,22.98125,22.8125,22.95625,23.0125,22.8125,22.925,22.86875,22.6875,22.79375,22.90625,22.75,23.09375,23.05,22.9375,23,23.03125,23.09375,22.95625,22.98125,22.925,22.925,22.8875,22.6875,22.93125,22.8,22.84375,22.83125,22.90625,22.8625,23.0875,23.075,23,23,22.825,22.825,23.03125,22.825,22.6875,23,22.9375,22.70625,22.8625,22.8,22.95,23.1375,23.125,22.84375,23.04375,22.9375,22.73125,23,22.79375,22.86875,23.075,22.90625,22.76875,22.8625,22.5625,22.59375,23.03125,22.9375,22.90625,23.03125,22.775,22.8125,23.05,22.9125,22.98125,22.98125,22.8125,22.75,22.85625,22.50625,22.83125,23.03125
51.246,24.25,23,22.84375,22.89375,22.90625,22.746875,22.85,22.975,22.975,22.75,22.75,22.76875,22.59375,22.90625,22.8015625,22.68125,23,22.875,22.8296875,23.03125,23.125,23.00625,23.0265625,22.90625,22.9375,22.8,22.6484375,22.6625,22.84375,22.75,22.7375,22.6875,23.125,22.75,23.03125,23.1875,23.7625,23.4875,23.34375,23.34375,23.34375,22.875,22.7765625,22.7421875,22.9375,22.90625,22.94375,23.03125,22.6875,23.153125,23.05625,23.4,23.83125,24.08125,24,23.875,23.5,23.0078125,22.91875,22.9453125,22.921875,22.9109375,22.90625,22.9625,23,22.8625,23.1640625,23.5046875,24,24.3703125,23.765625,23.71875,23.71875,23.09375,22.925,22.75,22.8203125,22.6875,22.73125,22.84375,22.85,22.94375,23.0234375,23.1375,23.6875,23.66875,23.6484375,23.71875,23.6203125,23.1515625,22.921875,22.8125,22.8125,22.8484375,22.7421875,22.9359375,22.65,22.9453125,23.075,23.109375,23.1640625,23.71875,23.5359375,23.203125,23.359375,23.0265625,22.7453125,22.84375,22.9109375,22.8359375,22.8078125,22.9375,22.84375,22.84375,23,23.03125,22.9953125,23.125,22.84375,23.0546875,22.9421875,22.84375,22.7453125,22.84375,22.84375,22.8125,22.7734375,22.6796875,22.84375,22.9859375,23,22.9609375,23.09375,22.9421875,23.0546875,23.125,22.84375,22.84375,22.9421875,22.84375,22.9375,22.8828125,22.6875,22.9375,22.84375,22.84375,23.075,23.140625,23.09375,23.125,23.0125,22.84375,23.0546875,22.84375,22.84375,22.84375,22.7578125,22.75,22.9453125,22.8,22.75,22.9640625,23.0234375,23.0703125,23.09375,23.09375,22.95625,23.125,22.84375,22.95625,22.84375,22.84375,22.8125,22.8484375,22.6875,22.8171875,22.8125,22.88125,22.90625,23,23.03125,23.09375,22.98125,22.8125,22.95625,23.0125,22.8125,22.925,22.9109375,22.6875,22.79375,22.90625,22.75,23.09375,23.05,22.9375,23,23.03125,23.09375,23.0078125,23.0234375,22.925,22.925,22.8359375,22.6875,22.8796875,22.8,22.84375,22.83125,22.90625,22.8625,23.1484375,23.0234375,23,23,22.7734375,22.825,23.03125,22.7734375,22.6875,23,22.9375,22.7578125,22.796875,22.8703125,23.0390625,23.0625,23.125,22.84375,23.04375,22.9375,22.73125,23,22.7421875,22.8171875,23.0234375,22.90625,22.7125,22.796875,22.6328125,22.59375,23.03125,22.9375,22.90625,23.03125,22.840625,22.8125,23.05,22.9640625,22.98125,22.9296875,22.8125,22.75,22.85625,22.58125,22.7421875,23.03125
51.34,24.25,23,22.84375,22.953125,22.90625,22.790625,22.890625,22.9375,22.9375,22.75,22.75,22.728125,22.6375,22.90625,22.8609375,22.75,23,22.875,22.9359375,23.03125,23.125,23.046875,23.0265625,22.90625,22.9375,22.8,22.6484375,22.703125,22.80625,22.75,22.78125,22.6875,23.125,22.803125,23.03125,23.1875,23.7625,23.4875,23.34375,23.309375,23.278125,22.875,22.7765625,22.7421875,22.9375,22.90625,22.94375,22.9875,22.6875,23.153125,23.05625,23.4,23.796875,24.109375,24,23.875,23.5,23.0421875,22.890625,22.9796875,22.921875,22.8484375,22.90625,22.9625,22.95625,22.90625,23.1640625,23.4703125,24,24.3703125,23.765625,23.746875,23.71875,23.09375,22.925,22.75,22.8203125,22.71875,22.765625,22.84375,22.85,22.94375,22.9890625,23.1375,23.6875,23.66875,23.6765625,23.690625,23.6203125,23.1515625,22.890625,22.8125,22.8125,22.8484375,22.7421875,22.9359375,22.65,22.9453125,23.075,23.078125,23.1640625,23.71875,23.5359375,23.203125,23.390625,22.9984375,22.7453125,22.84375,22.8796875,22.8359375,22.8078125,22.903125,22.84375,22.84375,23,23.0625,23.0234375,23.125,22.871875,23.0828125,22.9421875,22.871875,22.7453125,22.84375,22.84375,22.840625,22.7390625,22.6796875,22.80625,22.9859375,23.034375,23.0234375,23.09375,23.0015625,23.0828125,23.125,22.871875,22.84375,22.9421875,22.84375,22.9375,22.8546875,22.721875,22.909375,22.84375,22.884375,23.075,23.10625,23.09375,23.125,22.984375,22.871875,23.0828125,22.84375,22.871875,22.84375,22.6984375,22.784375,22.9453125,22.8,22.7875,22.9640625,22.9890625,23.1046875,23.09375,23.09375,22.984375,23.096875,22.84375,22.95625,22.84375,22.84375,22.8125,22.8484375,22.6875,22.8171875,22.8125,22.91875,22.940625,23,23.03125,23.09375,22.953125,22.84375,22.984375,22.984375,22.78125,22.953125,22.9109375,22.721875,22.828125,22.871875,22.75,23.09375,23.015625,22.9375,23,22.996875,23.059375,23.0421875,23.0234375,22.953125,22.953125,22.8015625,22.721875,22.8796875,22.8,22.84375,22.83125,22.853125,22.90625,23.1484375,22.9890625,23,23,22.7390625,22.859375,23.03125,22.7390625,22.71875,22.965625,22.903125,22.7921875,22.753125,22.8203125,23.0390625,23.0125,23.08125,22.84375,23.04375,22.9375,22.765625,23,22.7078125,22.8515625,22.9890625,22.871875,22.7125,22.715625,22.6328125,22.59375,22.965625,22.875,22.90625,23.03125,22.840625,22.8125,23.015625,22.9640625,23.015625,22.8953125,22.8125,22.7875,22.8125,22.63125,22.6828125,22.965625
51.449,24.25,23,22.84375,23.0421875,22.90625,22.85625,22.9515625,22.88125,22.88125,22.75,22.75,22.6671875,22.703125,22.90625,22.95,22.853125,23,22.875,23.0953125,23.03125,23.125,23.1078125,23.0265625,22.90625,22.9375,22.8,22.6484375,22.7640625,22.75,22.75,22.846875,22.6875,23.125,22.8828125,23.03125,23.1875,23.7625,23.4875,23.34375,23.2578125,23.1796875,22.875,22.7765625,22.7421875,22.9375,22.90625,22.94375,22.921875,22.6875,23.153125,23.05625,23.4,23.7453125,24.1515625,24,23.875,23.5,23.09375,22.8484375,23.03125,22.921875,22.7546875,22.90625,22.9625,22.890625,22.971875,23.1640625,23.41875,24,24.3703125,23.765625,23.7890625,23.71875,23.09375,22.925,22.75,22.8203125,22.765625,22.8171875,22.84375,22.85,22.94375,22.9375,23.1375,23.6875,23.66875,23.71875,23.6484375,23.6203125,23.1515625,22.84375,22.8125,22.8125,22.8484375,22.7421875,22.9359375,22.65,22.9453125,23.075,23.03125,23.1640625,23.71875,23.5359375,23.203125,23.4375,22.95625,22.7453125,22.84375,22.8328125,22.8359375,22.8078125,22.8515625,22.84375,22.84375,23,23.109375,23.065625,23.125,22.9140625,23.125,22.9421875,22.9140625,22.7453125,22.84375,22.84375,22.8828125,22.6875,22.6796875,22.75,22.9859375,23.0859375,23.1171875,23.09375,23.090625,23.125,23.125,22.9140625,22.84375,22.9421875,22.84375,22.9375,22.8125,22.7734375,22.8671875,22.84375,22.9453125,23.075,23.0546875,23.09375,23.125,22.9421875,22.9140625,23.125,22.84375,22.9140625,22.84375,22.609375,22.8359375,22.9453125,22.8,22.84375,22.9640625,22.9375,23.15625,23.09375,23.09375,23.0265625,23.0546875,22.84375,22.95625,22.84375,22.84375,22.8125,22.8484375,22.6875,22.8171875,22.8125,22.975,22.9921875,23,23.03125,23.09375,22.9109375,22.890625,23.0265625,22.9421875,22.734375,22.9953125,22.9109375,22.7734375,22.8796875,22.8203125,22.75,23.09375,22.9640625,22.9375,23,22.9453125,23.0078125,23.09375,23.0234375,22.9953125,22.9953125,22.75,22.7734375,22.8796875,22.8,22.84375,22.83125,22.7734375,22.971875,23.1484375,22.9375,23,23,22.6875,22.9109375,23.03125,22.6875,22.765625,22.9140625,22.8515625,22.84375,22.6875,22.7453125,23.0390625,22.9375,23.015625,22.84375,23.04375,22.9375,22.8171875,23,22.65625,22.903125,22.9375,22.8203125,22.7125,22.59375,22.6328125,22.59375,22.8671875,22.78125,22.90625,23.03125,22.840625,22.8125,22.9640625,22.9640625,23.0671875,22.84375,22.8125,22.84375,22.746875,22.70625,22.59375,22.8671875
