2017/02/10 17:37:45
Time (sec),PTAT,P000,P001,P002,P003,P004,P005,P006,P007,P008,P009,P010,P011,P012,P013,P014,P015,P016,P017,P018,P019,P020,P021,P022,P023,P024,P025,P026,P027,P028,P029,P030,P031,P032,P033,P034,P035,P036,P037,P038,P039,P040,P041,P042,P043,P044,P045,P046,P047,P048,P049,P050,P051,P052,P053,P054,P055,P056,P057,P058,P059,P060,P061,P062,P063,P064,P065,P066,P067,P068,P069,P070,P071,P072,P073,P074,P075,P076,P077,P078,P079,P080,P081,P082,P083,P084,P085,P086,P087,P088,P089,P090,P091,P092,P093,P094,P095,P096,P097,P098,P099,P100,P101,P102,P103,P104,P105,P106,P107,P108,P109,P110,P111,P112,P113,P114,P115,P116,P117,P118,P119,P120,P121,P122,P123,P124,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P143,P144,P145,P146,P147,P148,P149,P150,P151,P152,P153,P154,P155,P156,P157,P158,P159,P160,P161,P162,P163,P164,P165,P166,P167,P168,P169,P170,P171,P172,P173,P174,P175,P176,P177,P178,P179,P180,P181,P182,P183,P184,P185,P186,P187,P188,P189,P190,P191,P192,P193,P194,P195,P196,P197,P198,P199,P200,P201,P202,P203,P204,P205,P206,P207,P208,P209,P210,P211,P212,P213,P214,P215,P216,P217,P218,P219,P220,P221,P222,P223,P224,P225,P226,P227,P228,P229,P230,P231,P232,P233,P234,P235,P236,P237,P238,P239,P240,P241,P242,P243,P244,P245,P246,P247,P248,P249,P250,P251,P252,P253,P254,P255
29.718,26.65625,25.0125,25.45,24.9875,24.7625,24.81875,24.95625,25.025,24.9125,24.875,24.875,24.78125,24.8625,24.9375,24.8125,25.3125,24.91875,25.03125,24.95,24.90625,24.875,25.240625,25.0625,25.03125,24.915625,25.05625,25.0625,24.996875,25.034375,24.95,24.81875,25.059375,25.25,25.05,24.90625,25.1625,24.89375,25.15625,25.28125,25.21875,25.36875,25.34375,25.28125,25.125,25.125,25.16875,25.125,24.95,24.9,25.0625,25.2,25.1875,25.15625,25.21875,25.34375,25.25,25.375,25.225,25.21875,25.21875,25.21875,25.15625,25.16875,25.1625,24.921875,25.421875,25.16875,25.05625,25.21875,25.2,25.3625,25.2,25.3125,25.14375,25.03125,25.05,25.25,25.26875,25.125,25.03125,25,25.51875,25.625,25.375,25.153125,25.05625,25.4375,25.34375,25.315625,25.11875,25.03125,25.059375,25.15625,25.15625,25.0625,25.0625,25.0125,25.75,25.78125,25.59375,25.528125,25.4125,25.428125,25.259375,25.0625,25.259375,25.259375,25.23125,25.2,25.05,25.0125,25.125,25,25.68125,25.75,25.590625,25.4125,25.309375,25.315625,25.146875,25.090625,25.0625,24.921875,25.11875,25.15625,25.09375,25.021875,24.9875,25,25.3125,25.4375,25.25,25.2,25.125,25.090625,25.090625,25.090625,25.203125,25.175,24.95,25.03125,25.0625,25.190625,25.15625,25.09375,25.0625,25.15625,25.21875,25.28125,25.3125,25.259375,25.146875,25.0625,25.11875,25.259375,25.23125,25.0875,25.025,24.9375,24.884375,25.06875,25.34375,25.3125,25.146875,25.2,25.115625,25.146875,25.203125,25.259375,25.0625,25.0625,25.125,25.115625,25.25,25.115625,25.146875,25,24.9875,25.1875,25.15625,25.21875,25.21875,25.25625,25.171875,25.146875,25.146875,25.171875,25.14375,25.0625,25.021875,25.15625,25.0625,25.1375,25.15625,25.275,25.21875,25.15625,25.21875,25.175,25.25,25.115625,25.09375,25.09375,25.075,25.134375,25.28125,25.05,25,24.790625,24.975,25.21875,25.34375,25.34375,25.15625,25.21875,25.21875,25.10625,25.21875,25.190625,24.978125,24.9375,25.125,25.21875,25.21875,24.9375,25.125,24.825,25.21875,25.34375,25.125,25.21875,25.125,25.0625,25.1875,25.053125,25.125,25.15,25.103125,24.84375,24.86875,25.125,25.26875,25.0625,24.98125,25.125,25.21875,25.1625,25,25.1375,25.103125,25.103125,25.05,25.128125,25.0125,25.06875,24.95625,24.875
29.827,26.65625,25.2140625,25.534375,24.9875,24.7625,24.81875,24.95625,25.08125,24.96875,24.875,24.875,24.78125,24.928125,24.9375,24.90625,25.21875,24.815625,25.03125,25.025,24.971875,24.875,25.240625,25.0625,25.03125,24.9625,25.1078125,25.0625,24.9453125,24.93125,24.89375,24.8796875,25.059375,25.25,24.975,24.840625,25.1625,24.89375,25.203125,25.28125,25.21875,25.33125,25.30625,25.328125,25.21875,25.125,25.16875,25.06875,24.95,24.9796875,25.0625,25.2,25.1875,25.15625,25.21875,25.390625,25.25,25.375,25.1875,25.171875,25.21875,25.21875,25.15625,25.16875,25.10625,24.921875,25.3609375,25.2203125,25.1078125,25.21875,25.2375,25.325,25.2,25.3125,25.1859375,25.03125,25.0125,25.25,25.23125,25.125,25.03125,25.065625,25.4671875,25.578125,25.375,25.1953125,25.140625,25.475,25.34375,25.2734375,25.0765625,25.03125,25.1015625,25.203125,25.15625,25.0625,25.0625,24.95625,25.796875,25.828125,25.678125,25.6171875,25.45,25.428125,25.259375,25.0625,25.259375,25.259375,25.1890625,25.2,25.0125,25.0125,25.125,25,25.625,25.75,25.6796875,25.45,25.3984375,25.2734375,25.146875,25.1328125,25.0625,24.9640625,25.0765625,25.15625,25.09375,25.021875,24.9875,25,25.265625,25.390625,25.25,25.2,25.125,25.1328125,25.1328125,25.00625,25.1609375,25.175,24.95,25.03125,25.109375,25.1484375,25.15625,25.046875,25.109375,25.203125,25.21875,25.234375,25.3125,25.259375,25.146875,25.0625,25.0765625,25.259375,25.1890625,25.0453125,25.0625,24.9375,24.884375,25.0171875,25.34375,25.265625,25.19375,25.2375,25.115625,25.146875,25.2453125,25.259375,25.0625,25.0625,25.125,25.115625,25.25,25.115625,25.146875,25,24.9875,25.1875,25.15625,25.21875,25.21875,25.2984375,25.1296875,25.146875,25.146875,25.2140625,25.14375,25.015625,25.021875,25.15625,25.0625,25.1375,25.15625,25.3265625,25.21875,25.15625,25.21875,25.175,25.25,25.115625,25.09375,25.09375,25.075,25.134375,25.28125,25.10625,25,24.8515625,24.9,25.21875,25.34375,25.34375,25.15625,25.21875,25.21875,25.10625,25.21875,25.1484375,24.978125,24.9375,25.125,25.171875,25.21875,24.9375,25.125,24.825,25.21875,25.34375,25.078125,25.21875,25.125,25.0625,25.234375,25.1,25.125,25.09375,25.103125,24.84375,24.86875,25.125,25.1703125,25.0625,25.046875,25.125,25.21875,25.10625,25,25.1375,25.103125,25.103125,25.05,25.128125,25.0125,25.06875,24.95625,24.875
29.936,26.65625,25.25,25.534375,24.959375,24.80625,24.81875,24.95625,25.11875,25.00625,24.875,24.875,24.78125,24.99375,24.9375,24.9375,25.15625,24.78125,25.03125,25.075,24.971875,24.875,25.2234375,25.0625,25.046875,25.028125,25.125,25.0625,24.9109375,24.8796875,24.875,24.940625,25.059375,25.1875,24.925,24.840625,25.18125,24.928125,25.234375,25.265625,25.21875,25.29375,25.29375,25.359375,25.265625,25.125,25.1515625,25.05,24.99375,25.0328125,25.0625,25.18125,25.171875,25.15625,25.21875,25.421875,25.2640625,25.34375,25.1625,25.140625,25.21875,25.21875,25.15625,25.134375,25.06875,24.921875,25.321875,25.271875,25.140625,25.21875,25.2640625,25.3125,25.228125,25.3125,25.228125,25.0453125,25.0125,25.25,25.21875,25.1078125,25.046875,25.065625,25.4328125,25.546875,25.375,25.26875,25.2125,25.4875,25.3578125,25.2453125,25.0625,25.03125,25.1296875,25.21875,25.15625,25.0625,25.0625,24.9375,25.828125,25.875,25.70625,25.6609375,25.4875,25.4421875,25.259375,25.0765625,25.2453125,25.23125,25.1609375,25.2140625,25,24.9953125,25.125,25,25.56875,25.7203125,25.7515625,25.5015625,25.45625,25.2453125,25.146875,25.1609375,25.0625,24.978125,25.0625,25.125,25.109375,25.0359375,25.021875,25,25.234375,25.359375,25.25,25.228125,25.140625,25.1609375,25.175,24.9640625,25.146875,25.1328125,24.978125,25.03125,25.109375,25.1203125,25.15625,25.03125,25.140625,25.234375,25.234375,25.203125,25.3125,25.2453125,25.146875,25.0625,25.0484375,25.2453125,25.146875,25.0171875,25.0875,24.9515625,24.9015625,25.0171875,25.3265625,25.21875,25.225,25.25,25.1296875,25.1609375,25.2453125,25.2453125,25.0484375,25.0625,25.125,25.115625,25.25,25.0984375,25.0984375,25,25.00625,25.171875,25.15625,25.21875,25.203125,25.2984375,25.1296875,25.1609375,25.1609375,25.2140625,25.115625,25,25.0359375,25.15625,25.0625,25.11875,25.15625,25.34375,25.234375,25.15625,25.21875,25.1625,25.2375,25.115625,25.109375,25.109375,25.1,25.134375,25.2359375,25.125,25,24.9125,24.875,25.21875,25.3265625,25.3125,25.15625,25.21875,25.2046875,25.1203125,25.2046875,25.10625,24.9953125,24.96875,25.125,25.125,25.21875,24.9375,25.1515625,24.890625,25.21875,25.3265625,25.0625,25.21875,25.125,25.078125,25.265625,25.1140625,25.125,25.025,25.1203125,24.8625,24.86875,25.125,25.071875,25.0625,25.1125,25.1453125,25.21875,25.06875,25,25.103125,25.103125,25.1203125,25.0875,25.128125,24.99375,25.06875,24.928125,24.9078125
30.03,26.65625,25.15625,25.45,24.875,24.871875,24.81875,24.95625,25.11875,25.00625,24.875,24.875,24.78125,25.059375,24.9375,24.9375,25.15625,24.78125,25.03125,25.075,24.90625,24.875,25.2234375,25.0625,25.046875,25.0796875,25.125,25.0625,24.9109375,24.8796875,24.875,25.0015625,25.059375,25.09375,24.925,24.90625,25.18125,24.9796875,25.234375,25.265625,25.21875,25.25625,25.29375,25.359375,25.265625,25.125,25.1515625,25.05,25.059375,25.0328125,25.0625,25.18125,25.171875,25.15625,25.21875,25.421875,25.30625,25.296875,25.1625,25.140625,25.21875,25.21875,25.15625,25.0828125,25.06875,24.921875,25.265625,25.3234375,25.1875,25.21875,25.30625,25.3125,25.2703125,25.3125,25.2703125,25.0875,25.05,25.25,25.21875,25.05625,25.09375,25,25.4328125,25.546875,25.375,25.3578125,25.259375,25.4875,25.4,25.2453125,25.0625,25.03125,25.1296875,25.21875,25.15625,25.0625,25.0625,24.9375,25.828125,25.921875,25.70625,25.6609375,25.525,25.4421875,25.259375,25.11875,25.2453125,25.1890625,25.1609375,25.2140625,25,24.9953125,25.125,25,25.5125,25.63125,25.7890625,25.58125,25.4984375,25.2453125,25.146875,25.1609375,25.0625,24.978125,25.0625,25.078125,25.109375,25.0359375,25.0734375,25,25.234375,25.359375,25.25,25.2703125,25.140625,25.1609375,25.2171875,24.9640625,25.146875,25.0484375,25.0203125,25.03125,25.109375,25.1203125,25.15625,25.03125,25.140625,25.234375,25.28125,25.203125,25.3125,25.203125,25.1046875,25.0625,25.0484375,25.2453125,25.1046875,24.975,25.0875,24.99375,24.953125,25.06875,25.275,25.171875,25.225,25.25,25.171875,25.203125,25.203125,25.203125,25.00625,25.0625,25.125,25.115625,25.25,25.046875,25,25,25.0625,25.171875,25.15625,25.21875,25.15625,25.25625,25.171875,25.203125,25.1609375,25.171875,25.0734375,25,25.078125,25.15625,25.0625,25.0625,25.15625,25.34375,25.28125,25.15625,25.21875,25.125,25.2,25.115625,25.15625,25.15625,25.1375,25.134375,25.146875,25.125,25,24.9734375,24.875,25.21875,25.275,25.265625,25.15625,25.21875,25.1625,25.1203125,25.1625,25.0640625,25.046875,25.015625,25.125,25.078125,25.21875,24.9375,25.23125,25.021875,25.21875,25.275,25.0625,25.21875,25.125,25.125,25.265625,25.0625,25.125,24.978125,25.171875,24.91875,24.86875,25.125,24.9734375,25.0625,25.178125,25.20625,25.21875,25.06875,25,25.0515625,25.103125,25.1203125,25.14375,25.128125,24.9375,25.06875,24.928125,25.00625
30.155,26.65625,25.0625,25.3375,24.790625,24.9375,24.796875,24.9375,25.1,25.00625,24.875,24.875,24.78125,25.125,24.9375,24.96875,25.1875,24.78125,25.03125,25.05,24.840625,24.875,25.2234375,25.0625,25.015625,25.1484375,25.125,25.0625,24.9109375,24.8796875,24.875,25.0625,25.0859375,25,24.95,24.971875,25.1625,25.03125,25.234375,25.28125,25.21875,25.21875,25.28125,25.34375,25.265625,25.125,25.16875,25.03125,25.125,25.00625,25.0625,25.18125,25.1875,25.15625,25.21875,25.40625,25.3625,25.25,25.1625,25.140625,25.21875,25.21875,25.15625,25.03125,25.0875,24.9453125,25.1703125,25.375,25.25,25.21875,25.3625,25.3125,25.3125,25.3125,25.3125,25.14375,25.1,25.25,25.21875,24.9875,25.15625,24.934375,25.45,25.5625,25.390625,25.4609375,25.321875,25.5,25.45625,25.2453125,25.0625,25.03125,25.1296875,25.234375,25.171875,25.078125,25.0625,24.9375,25.828125,25.984375,25.71875,25.6609375,25.5625,25.4421875,25.2734375,25.175,25.2453125,25.1328125,25.175,25.2,25,25.0125,25.125,25,25.4375,25.5125,25.8390625,25.675,25.5546875,25.2453125,25.1328125,25.1609375,25.0625,24.9921875,25.0625,25.03125,25.109375,25.0359375,25.125,25,25.234375,25.359375,25.25,25.3125,25.140625,25.1609375,25.2734375,24.9640625,25.1328125,24.95,25.0625,25.03125,25.125,25.1203125,25.15625,25.03125,25.140625,25.234375,25.34375,25.203125,25.3125,25.1609375,25.0484375,25.0625,25.034375,25.2453125,25.0625,24.91875,25.0875,25.05,25.0046875,25.1375,25.20625,25.125,25.2421875,25.25,25.2140625,25.2453125,25.1609375,25.1609375,24.95,25.0625,25.109375,25.1015625,25.25,24.9953125,24.9015625,25,25.11875,25.1875,25.15625,25.21875,25.109375,25.2,25.2140625,25.2453125,25.1609375,25.1296875,25.03125,25,25.1203125,25.15625,25.0625,25.00625,25.15625,25.34375,25.328125,25.15625,25.21875,25.0875,25.15,25.1015625,25.203125,25.203125,25.1875,25.1484375,25.04375,25.125,25,25.0546875,24.875,25.21875,25.20625,25.203125,25.15625,25.21875,25.10625,25.10625,25.10625,25.0078125,25.0984375,25.078125,25.125,25.03125,25.21875,24.9375,25.3375,25.175,25.21875,25.20625,25.0625,25.203125,25.125,25.203125,25.265625,25.0109375,25.125,24.93125,25.2234375,24.99375,24.890625,25.125,24.875,25.0625,25.265625,25.2875,25.21875,25.0875,25,25,25.0859375,25.1203125,25.21875,25.1484375,24.88125,25.046875,24.928125,25.1375
30.248,26.65625,25.0625,25.253125,24.875,25.003125,24.796875,24.88125,25.04375,25.00625,24.875,24.875,24.78125,25.059375,24.9375,25.0625,25.28125,24.78125,25.03125,24.975,24.90625,24.875,25.2234375,25.0625,24.96875,25.1484375,25.125,25.0625,24.9109375,24.8796875,24.875,25.0015625,25.0859375,25,25.025,24.971875,25.10625,25.03125,25.234375,25.28125,25.25625,25.25625,25.24375,25.296875,25.21875,25.125,25.2203125,24.975,25.125,24.9265625,25.0625,25.125,25.234375,25.15625,25.25625,25.359375,25.3625,25.25,25.209375,25.140625,25.21875,25.1671875,25.15625,25.0828125,25.0875,25.015625,25.109375,25.3234375,25.25,25.303125,25.4046875,25.3125,25.2703125,25.3125,25.3125,25.14375,25.1375,25.25,25.21875,24.9359375,25.15625,25,25.45,25.609375,25.4375,25.503125,25.40625,25.584375,25.4984375,25.2453125,25.0625,24.9890625,25.1296875,25.28125,25.21875,25.078125,25.015625,24.9375,25.725,25.984375,25.8078125,25.6609375,25.5625,25.4421875,25.315625,25.2171875,25.2453125,25.090625,25.175,25.1578125,25.0375,25.0640625,25.171875,25,25.334375,25.4234375,25.8390625,25.7640625,25.596875,25.2453125,25.090625,25.1609375,25.0625,25.034375,25.0625,25.03125,25.109375,25.0359375,25.125,25,25.1875,25.3125,25.25,25.3125,25.140625,25.203125,25.315625,24.9640625,25.090625,24.95,25.0625,25.0734375,25.171875,25.1203125,25.15625,25.03125,25.140625,25.28125,25.34375,25.203125,25.2703125,25.1609375,25.090625,25.1046875,25.034375,25.203125,25.0625,24.91875,25.125,25.0921875,25.0046875,25.1375,25.1546875,25.125,25.29375,25.25,25.2140625,25.2453125,25.1609375,25.11875,24.9921875,25.0625,25.109375,25.059375,25.2125,24.9953125,24.953125,25,25.11875,25.1875,25.15625,25.21875,25.15625,25.2,25.2140625,25.203125,25.1609375,25.1296875,25.03125,25,25.1203125,25.109375,25.0625,25.00625,25.15625,25.34375,25.328125,25.15625,25.1765625,25.0875,25.1125,25.1015625,25.203125,25.203125,25.1875,25.1484375,25.04375,25.125,25,25.115625,24.875,25.21875,25.1546875,25.203125,25.15625,25.21875,25.10625,25.0640625,25.0640625,25.0078125,25.0984375,25.125,25.171875,25.03125,25.1625,24.9375,25.4171875,25.240625,25.21875,25.1546875,25.0625,25.15625,25.125,25.25,25.265625,25.0625,25.125,24.93125,25.171875,24.99375,24.95625,25.040625,24.875,25.1515625,25.33125,25.2875,25.1625,25.0875,25.0515625,25.0515625,25.0859375,25.171875,25.21875,25.209375,24.9375,25.046875,24.928125,25.1375
30.373,26.65625,25,25.140625,24.93125,25.090625,24.840625,24.84375,24.96875,24.96875,24.875,24.875,24.78125,24.971875,24.9375,25.125,25.40625,24.78125,25.03125,24.875,24.95,24.875,25.2578125,25.0625,24.9375,25.0828125,25.125,25.0625,24.9453125,24.9140625,24.875,24.9203125,25.0328125,25,25.125,25.015625,25.03125,25.03125,25.203125,25.28125,25.30625,25.30625,25.21875,25.234375,25.125,25.125,25.2890625,24.9375,25.125,24.8203125,25.0625,25.0875,25.296875,25.15625,25.30625,25.296875,25.3625,25.25,25.296875,25.171875,25.21875,25.0984375,25.15625,25.1515625,25.0875,25.0625,25.06875,25.2546875,25.25,25.415625,25.4609375,25.3125,25.2140625,25.3125,25.3125,25.14375,25.1875,25.25,25.21875,24.8671875,25.15625,25.04375,25.45,25.671875,25.46875,25.53125,25.4625,25.671875,25.5546875,25.2734375,25.0625,24.9328125,25.1015625,25.3125,25.25,25.046875,24.953125,24.9375,25.55625,25.953125,25.9015625,25.6328125,25.5625,25.4140625,25.34375,25.2734375,25.2734375,25.0625,25.175,25.1015625,25.0875,25.1328125,25.234375,25,25.234375,25.3046875,25.7796875,25.8828125,25.625,25.2734375,25.0625,25.1328125,25.0625,25.0625,25.0625,25.03125,25.078125,25.0078125,25.125,25,25.15625,25.28125,25.25,25.3125,25.109375,25.23125,25.34375,24.9921875,25.0625,24.95,25.0625,25.1296875,25.234375,25.1484375,25.15625,25.03125,25.109375,25.3125,25.34375,25.234375,25.2140625,25.1328125,25.11875,25.1609375,25.090625,25.175,25.0625,24.91875,25.15,25.1484375,25.0390625,25.1375,25.0859375,25.125,25.296875,25.25,25.2421875,25.2734375,25.1328125,25.034375,25.0484375,25.0625,25.140625,25.03125,25.1625,24.9609375,24.9875,25,25.15625,25.1875,25.15625,25.21875,25.1875,25.2,25.2421875,25.175,25.1328125,25.1015625,25.03125,25,25.1484375,25.046875,25.0625,24.96875,25.15625,25.34375,25.359375,25.15625,25.1203125,25.0625,25.0625,25.1296875,25.234375,25.234375,25.1625,25.1203125,25.04375,25.125,25,25.15625,24.875,25.21875,25.0859375,25.234375,25.15625,25.21875,25.10625,25.0078125,25.0078125,25.0359375,25.1328125,25.15625,25.234375,25.03125,25.0875,24.9375,25.5234375,25.328125,25.21875,25.0859375,25.0625,25.125,25.125,25.28125,25.234375,25.065625,25.125,24.96875,25.1375,24.99375,25,24.928125,24.875,25.2703125,25.375,25.2875,25.0875,25.0875,25.1203125,25.1203125,25.1203125,25.20625,25.18125,25.25,24.975,25.090625,24.984375,25.1375
30.482,26.65625,24.96875,25.05625,24.93125,25.1125,24.90625,24.84375,24.95,24.95,24.875,24.875,24.78125,24.95,24.98125,25.125,25.4375,24.78125,25.03125,24.85,24.95,24.875,25.275,25.0625,24.9375,25.01875,25.125,25.0625,24.996875,24.965625,24.9125,24.9,25.00625,25,25.15,25.08125,24.975,25.03125,25.15625,25.3125,25.31875,25.31875,25.21875,25.21875,25.0625,25.090625,25.30625,24.9375,25.125,24.79375,25.103125,25.0875,25.3125,25.15625,25.34375,25.28125,25.3625,25.25,25.35,25.21875,25.25,25.08125,25.15625,25.16875,25.0875,25.0625,25.06875,25.2375,25.28125,25.475,25.503125,25.3125,25.2,25.3125,25.284375,25.14375,25.2,25.25,25.21875,24.85,25.1875,25,25.45,25.75,25.534375,25.53125,25.4625,25.6875,25.56875,25.315625,25.0625,24.946875,25.059375,25.3125,25.21875,25,24.9375,24.9375,25.4375,25.875,25.89375,25.590625,25.5625,25.425,25.34375,25.315625,25.2875,25.0625,25.175,25.0875,25.125,25.184375,25.215625,25,25.1875,25.215625,25.690625,25.940625,25.625,25.2875,25.0625,25.11875,25.0625,25.090625,25.0625,25.0625,25.03125,24.965625,25.125,25,25.15625,25.28125,25.21875,25.3125,25.09375,25.23125,25.315625,25.034375,25.0625,24.95,25.0625,25.14375,25.25,25.1625,25.125,25.03125,25.0625,25.3125,25.34375,25.28125,25.171875,25.090625,25.11875,25.175,25.146875,25.175,25.0625,24.91875,25.15,25.1625,25.090625,25.1375,25.034375,25.125,25.25,25.25,25.284375,25.315625,25.090625,24.978125,25.0625,25.0625,25.15625,25.03125,25.125,24.909375,24.9875,25.03125,25.2125,25.1875,25.15625,25.21875,25.15625,25.2,25.284375,25.175,25.090625,25.059375,25.03125,25,25.190625,25.0625,25.0625,24.95,25.115625,25.34375,25.40625,25.15625,25.10625,25.025,25.05,25.171875,25.28125,25.28125,25.125,25.078125,25.04375,25.125,25,25.15625,24.875,25.18125,25.034375,25.25,25.15625,25.21875,25.10625,24.965625,24.99375,25.05,25.184375,25.15625,25.25,25.03125,25.03125,24.9375,25.55,25.35,25.21875,25.034375,25.0625,25.15625,25.125,25.28125,25.1875,25.01875,25.125,25.025,25.1375,25.03125,25.04375,24.9,24.875,25.3,25.33125,25.328125,25.06875,25.125,25.1375,25.171875,25.171875,25.20625,25.1625,25.25,24.975,25.1125,25.06875,25.1375
30.592,26.65625,25.03125,25,24.9875,25.1125,24.99375,24.84375,24.9875,24.9875,24.875,24.875,24.78125,24.95,25.06875,25.125,25.375,24.78125,25.03125,24.9,24.99375,24.875,25.240625,25.0625,24.96875,24.9875,25.125,25.0625,25.03125,25,24.9875,24.9,25.00625,25,25.1,25.125,24.9375,25.03125,25.125,25.34375,25.31875,25.31875,25.21875,25.25,25.03125,25.021875,25.271875,24.9375,25.125,24.846875,25.184375,25.05,25.28125,25.15625,25.39375,25.3125,25.334375,25.25,25.375,25.25,25.3125,25.08125,25.15625,25.16875,25.05,25.0625,25.10625,25.2375,25.3125,25.5375,25.53125,25.3125,25.2,25.3125,25.228125,25.115625,25.175,25.25,25.21875,24.884375,25.21875,24.95625,25.415625,25.84375,25.665625,25.53125,25.4875,25.6875,25.540625,25.34375,25.0625,25.003125,25.03125,25.3125,25.15625,24.9375,24.9375,24.9375,25.33125,25.75,25.84375,25.5625,25.5625,25.503125,25.34375,25.34375,25.259375,25.0625,25.146875,25.115625,25.175,25.21875,25.146875,25,25.125,25.15625,25.60625,25.96875,25.625,25.259375,25.0625,25.146875,25.0625,25.146875,25.0625,25.125,25,24.9375,25.125,25,25.125,25.25,25.15625,25.3125,25.125,25.259375,25.259375,25.0625,25.0625,24.978125,25.0625,25.14375,25.21875,25.134375,25.0625,25.03125,25.03125,25.34375,25.3125,25.3125,25.115625,25.0625,25.175,25.175,25.175,25.146875,25.0625,24.946875,25.175,25.134375,25.125,25.103125,25,25.125,25.21875,25.25,25.3125,25.34375,25.0625,24.95,25.090625,25.0625,25.15625,25.03125,25.075,24.875,25.021875,25.09375,25.25,25.15625,25.15625,25.21875,25.125,25.228125,25.3125,25.146875,25.0625,25.03125,25.03125,25,25.21875,25.125,25.0625,24.9875,25.034375,25.34375,25.4375,25.15625,25.10625,25,25.075,25.228125,25.3125,25.3125,25.075,25.021875,25.071875,25.125,25,25.15625,24.875,25.10625,25,25.25,25.15625,25.21875,25.134375,24.9375,25.021875,25.05,25.21875,25.15625,25.25,25.03125,24.95625,24.9375,25.496875,25.30625,25.21875,25,25.0625,25.21875,25.125,25.25,25.15625,25.021875,25.125,25.0625,25.103125,25.06875,25.13125,24.9,24.875,25.3,25.24375,25.36875,25.06875,25.1625,25.1375,25.240625,25.240625,25.240625,25.1625,25.25,25.0125,25.1125,25.125,25.071875
30.685,26.65625,25.125,25,25.071875,25.1125,25.0375,24.8625,25.025,25.025,24.89375,24.875,24.78125,24.928125,25.1125,25.09375,25.28125,24.815625,25.03125,24.975,25.059375,24.875,25.1890625,25.078125,25.03125,24.9875,25.1078125,25.0625,25.03125,25.0171875,25.04375,24.8796875,24.9796875,25,25.05,25.125,24.95625,25.03125,25.125,25.328125,25.31875,25.33125,25.21875,25.296875,25.03125,24.9703125,25.2203125,24.95625,25.125,24.9265625,25.2015625,24.99375,25.234375,25.171875,25.43125,25.359375,25.2921875,25.2375,25.375,25.2640625,25.34375,25.08125,25.15625,25.16875,25.0125,25.0625,25.1625,25.2546875,25.328125,25.596875,25.53125,25.3125,25.2,25.325,25.2,25.0875,25.1375,25.234375,25.21875,24.9359375,25.203125,24.95625,25.3640625,25.875,25.7640625,25.546875,25.525,25.6875,25.4984375,25.34375,25.0625,25.03125,25.03125,25.3125,25.109375,24.890625,24.921875,24.9375,25.259375,25.640625,25.80625,25.5765625,25.5625,25.5703125,25.34375,25.34375,25.2171875,25.0625,25.11875,25.14375,25.2125,25.21875,25.1125,24.9796875,25.078125,25.171875,25.553125,25.9546875,25.625,25.2171875,25.0625,25.175,25.0765625,25.175,25.0625,25.15625,25,24.9375,25.125,25,25.09375,25.203125,25.125,25.3125,25.171875,25.3015625,25.2171875,25.0625,25.0625,25.0203125,25.0625,25.14375,25.171875,25.0921875,25.03125,25.03125,25.046875,25.390625,25.265625,25.296875,25.0875,25.0625,25.259375,25.175,25.175,25.1046875,25.0625,24.9890625,25.2,25.10625,25.125,25.0515625,25,25.125,25.21875,25.25,25.325,25.34375,25.0625,24.95,25.1328125,25.0625,25.171875,25.0453125,25.0375,24.875,25.0734375,25.125,25.25,25.125,25.15625,25.2046875,25.125,25.2703125,25.3125,25.11875,25.0625,25.03125,25.03125,25,25.21875,25.15625,25.0625,25.025,24.9734375,25.34375,25.4375,25.15625,25.10625,25,25.1,25.25625,25.3125,25.296875,25.0375,24.9796875,25.1,25.10625,25.0171875,25.15625,24.9,25.05,25,25.25,25.171875,25.23125,25.1625,24.9375,25.05,25.05,25.21875,25.15625,25.25,25.03125,24.9,24.9375,25.4171875,25.2625,25.21875,25,25.0625,25.25,25.140625,25.203125,25.15625,25.0734375,25.125,25.0625,25.0515625,25.06875,25.175,24.871875,24.875,25.3296875,25.2,25.36875,25.05,25.14375,25.1546875,25.275,25.2921875,25.2921875,25.14375,25.2296875,25.06875,25.1125,25.125,24.9734375
